"","Country","Commodity","Exports.Tons","Exports.Dollars","Imports.Tons","Imports.Dollars"
"3892","Russian Federation","Phosphate Rock","1270.9519","","",""
"3893","Russian Federation","Phosphoric Acid, Superphosphoric","","","",""
"3894","Russian Federation","Phosphoric Acid, Wet Process","","","",""
"3895","Russian Federation","Potassium Muriate","230.38070000000002","","149651.55490000002","22894764"
"3896","Russian Federation","Potassium Nitrate","","","",""
"3897","Russian Federation","Potassium Sulfate","","","",""
"3898","Russian Federation","Potassium-Sodium Nitrate","","","",""
"3899","Russian Federation","Sodium Nitrate","","","",""
"3900","Russian Federation","Sulfur","","","",""
"3901","Russian Federation","Urea (Solid)","","","3646.4084000000003","830509"
"3902","Saudi Arabia","Total","594.1397000000001","","381413.4368","83321941"
"3903","Saudi Arabia","Ammonium Nitrate (Solid)","","","",""
"3904","Saudi Arabia","Ammonium Sulfate","","","",""
"3905","Saudi Arabia","Anhydrous Ammonia","","","20479.6317","5810570"
"3906","Saudi Arabia","Aqua Ammonia","","","",""
"3907","Saudi Arabia","Calcium Cyanamide","","","",""
"3908","Saudi Arabia","Calcium Nitrate","","","",""
"3909","Saudi Arabia","Chemical Mixtures","594.1397000000001","","",""
"3910","Saudi Arabia","Concentrated Super","","","",""
"3911","Saudi Arabia","Diammonium Phosphate (DAP)","","","",""
"3912","Saudi Arabia","Monammonium Phosphate (MAP)","","","",""
"3913","Saudi Arabia","Nitrogen Solutions","","","",""
"3914","Saudi Arabia","Normal Super","","","",""
"3915","Saudi Arabia","Other Nitrogen Fertilizers","","","",""
"3916","Saudi Arabia","Other Phosphate Fertilizers","","","",""
"3917","Saudi Arabia","Other Potassium Fertilizers","","","",""
"3918","Saudi Arabia","Phosphate Rock","","","",""
"3919","Saudi Arabia","Phosphoric Acid, Superphosphoric","","","",""
"3920","Saudi Arabia","Phosphoric Acid, Wet Process","","","",""
"3921","Saudi Arabia","Potassium Muriate","","","",""
"3922","Saudi Arabia","Potassium Nitrate","","","",""
"3923","Saudi Arabia","Potassium Sulfate","","","",""
"3924","Saudi Arabia","Potassium-Sodium Nitrate","","","",""
"3925","Saudi Arabia","Sodium Nitrate","","","",""
"3926","Saudi Arabia","Sulfur","","","",""
"3927","Saudi Arabia","Urea (Solid)","","","360933.8051000001","77511371"
"3928","Senegal","Total","","","",""
"3929","Senegal","Ammonium Nitrate (Solid)","","","",""
"3930","Senegal","Ammonium Sulfate","","","",""
"3931","Senegal","Anhydrous Ammonia","","","",""
"3932","Senegal","Aqua Ammonia","","","",""
"3933","Senegal","Calcium Cyanamide","","","",""
"3934","Senegal","Calcium Nitrate","","","",""
"3935","Senegal","Chemical Mixtures","","","",""
"3936","Senegal","Concentrated Super","","","",""
"3937","Senegal","Diammonium Phosphate (DAP)","","","",""
"3938","Senegal","Monammonium Phosphate (MAP)","","","",""
"3939","Senegal","Nitrogen Solutions","","","",""
"3940","Senegal","Normal Super","","","",""
"3941","Senegal","Other Nitrogen Fertilizers","","","",""
"3942","Senegal","Other Phosphate Fertilizers","","","",""
"3943","Senegal","Other Potassium Fertilizers","","","",""
"3944","Senegal","Phosphate Rock","","","",""
"3945","Senegal","Phosphoric Acid, Superphosphoric","","","",""
"3946","Senegal","Phosphoric Acid, Wet Process","","","",""
"3947","Senegal","Potassium Muriate","","","",""
"3948","Senegal","Potassium Nitrate","","","",""
"3949","Senegal","Potassium Sulfate","","","",""
"3950","Senegal","Potassium-Sodium Nitrate","","","",""
"3951","Senegal","Sodium Nitrate","","","",""
"3952","Senegal","Sulfur","","","",""
"3953","Senegal","Urea (Solid)","","","",""
"3954","Serbia","Total","","","",""
"3955","Serbia","Ammonium Nitrate (Solid)","","","",""
"3956","Serbia","Ammonium Sulfate","","","",""
"3957","Serbia","Anhydrous Ammonia","","","",""
"3958","Serbia","Aqua Ammonia","","","",""
"3959","Serbia","Calcium Cyanamide","","","",""
"3960","Serbia","Calcium Nitrate","","","",""
"3961","Serbia","Chemical Mixtures","","","",""
"3962","Serbia","Concentrated Super","","","",""
"3963","Serbia","Diammonium Phosphate (DAP)","","","",""
"3964","Serbia","Monammonium Phosphate (MAP)","","","",""
"3965","Serbia","Nitrogen Solutions","","","",""
"3966","Serbia","Normal Super","","","",""
"3967","Serbia","Other Nitrogen Fertilizers","","","",""
"3968","Serbia","Other Phosphate Fertilizers","","","",""
"3969","Serbia","Other Potassium Fertilizers","","","",""
"3970","Serbia","Phosphate Rock","","","",""
"3971","Serbia","Phosphoric Acid, Superphosphoric","","","",""
"3972","Serbia","Phosphoric Acid, Wet Process","","","",""
"3973","Serbia","Potassium Muriate","","","",""
"3974","Serbia","Potassium Nitrate","","","",""
"3975","Serbia","Potassium Sulfate","","","",""
"3976","Serbia","Potassium-Sodium Nitrate","","","",""
"3977","Serbia","Sodium Nitrate","","","",""
"3978","Serbia","Sulfur","","","",""
"3979","Serbia","Urea (Solid)","","","",""
"3980","Serbia and Montenegro","Total","","","",""
"3981","Serbia and Montenegro","Ammonium Nitrate (Solid)","","","",""
"3982","Serbia and Montenegro","Ammonium Sulfate","","","",""
"3983","Serbia and Montenegro","Anhydrous Ammonia","","","",""
"3984","Serbia and Montenegro","Aqua Ammonia","","","",""
"3985","Serbia and Montenegro","Calcium Cyanamide","","","",""
"3986","Serbia and Montenegro","Calcium Nitrate","","","",""
"3987","Serbia and Montenegro","Chemical Mixtures","","","",""
"3988","Serbia and Montenegro","Concentrated Super","","","",""
"3989","Serbia and Montenegro","Diammonium Phosphate (DAP)","","","",""
"3990","Serbia and Montenegro","Monammonium Phosphate (MAP)","","","",""
"3991","Serbia and Montenegro","Nitrogen Solutions","","","",""
"3992","Serbia and Montenegro","Normal Super","","","",""
"3993","Serbia and Montenegro","Other Nitrogen Fertilizers","","","",""
"3994","Serbia and Montenegro","Other Phosphate Fertilizers","","","",""
"3995","Serbia and Montenegro","Other Potassium Fertilizers","","","",""
"3996","Serbia and Montenegro","Phosphate Rock","","","",""
"3997","Serbia and Montenegro","Phosphoric Acid, Superphosphoric","","","",""
"3998","Serbia and Montenegro","Phosphoric Acid, Wet Process","","","",""
"3999","Serbia and Montenegro","Potassium Muriate","","","",""
"4000","Serbia and Montenegro","Potassium Nitrate","","","",""
"4001","Serbia and Montenegro","Potassium Sulfate","","","",""
"4002","Serbia and Montenegro","Potassium-Sodium Nitrate","","","",""
"4003","Serbia and Montenegro","Sodium Nitrate","","","",""
"4004","Serbia and Montenegro","Sulfur","","","",""
"4005","Serbia and Montenegro","Urea (Solid)","","","",""
"4006","Seychelles","Total","","","",""
"4007","Seychelles","Ammonium Nitrate (Solid)","","","",""
"4008","Seychelles","Ammonium Sulfate","","","",""
"4009","Seychelles","Anhydrous Ammonia","","","",""
"4010","Seychelles","Aqua Ammonia","","","",""
"4011","Seychelles","Calcium Cyanamide","","","",""
"4012","Seychelles","Calcium Nitrate","","","",""
"4013","Seychelles","Chemical Mixtures","","","",""
"4014","Seychelles","Concentrated Super","","","",""
"4015","Seychelles","Diammonium Phosphate (DAP)","","","",""
"4016","Seychelles","Monammonium Phosphate (MAP)","","","",""
"4017","Seychelles","Nitrogen Solutions","","","",""
"4018","Seychelles","Normal Super","","","",""
"4019","Seychelles","Other Nitrogen Fertilizers","","","",""
"4020","Seychelles","Other Phosphate Fertilizers","","","",""
"4021","Seychelles","Other Potassium Fertilizers","","","",""
"4022","Seychelles","Phosphate Rock","","","",""
"4023","Seychelles","Phosphoric Acid, Superphosphoric","","","",""
"4024","Seychelles","Phosphoric Acid, Wet Process","","","",""
"4025","Seychelles","Potassium Muriate","","","",""
"4026","Seychelles","Potassium Nitrate","","","",""
"4027","Seychelles","Potassium Sulfate","","","",""
"4028","Seychelles","Potassium-Sodium Nitrate","","","",""
"4029","Seychelles","Sodium Nitrate","","","",""
"4030","Seychelles","Sulfur","","","",""
"4031","Seychelles","Urea (Solid)","","","",""
"4032","Sierra Leone","Total","","","",""
"4033","Sierra Leone","Ammonium Nitrate (Solid)","","","",""
"4034","Sierra Leone","Ammonium Sulfate","","","",""
"4035","Sierra Leone","Anhydrous Ammonia","","","",""
"4036","Sierra Leone","Aqua Ammonia","","","",""
"4037","Sierra Leone","Calcium Cyanamide","","","",""
"4038","Sierra Leone","Calcium Nitrate","","","",""
"4039","Sierra Leone","Chemical Mixtures","","","",""
"4040","Sierra Leone","Concentrated Super","","","",""
"4041","Sierra Leone","Diammonium Phosphate (DAP)","","","",""
"4042","Sierra Leone","Monammonium Phosphate (MAP)","","","",""
"4043","Sierra Leone","Nitrogen Solutions","","","",""
"4044","Sierra Leone","Normal Super","","","",""
"4045","Sierra Leone","Other Nitrogen Fertilizers","","","",""
"4046","Sierra Leone","Other Phosphate Fertilizers","","","",""
"4047","Sierra Leone","Other Potassium Fertilizers","","","",""
"4048","Sierra Leone","Phosphate Rock","","","",""
"4049","Sierra Leone","Phosphoric Acid, Superphosphoric","","","",""
"4050","Sierra Leone","Phosphoric Acid, Wet Process","","","",""
"4051","Sierra Leone","Potassium Muriate","","","",""
"4052","Sierra Leone","Potassium Nitrate","","","",""
"4053","Sierra Leone","Potassium Sulfate","","","",""
"4054","Sierra Leone","Potassium-Sodium Nitrate","","","",""
"4055","Sierra Leone","Sodium Nitrate","","","",""
"4056","Sierra Leone","Sulfur","","","",""
"4057","Sierra Leone","Urea (Solid)","","","",""
"4058","Singapore","Total","5378.1217","","",""
"4059","Singapore","Ammonium Nitrate (Solid)","1.1023","","",""
"4060","Singapore","Ammonium Sulfate","103.61620000000002","","",""
"4061","Singapore","Anhydrous Ammonia","1686.519","","",""
"4062","Singapore","Aqua Ammonia","","","",""
"4063","Singapore","Calcium Cyanamide","","","",""
"4064","Singapore","Calcium Nitrate","","","",""
"4065","Singapore","Chemical Mixtures","1298.5094000000001","","",""
"4066","Singapore","Concentrated Super","","","",""
"4067","Singapore","Diammonium Phosphate (DAP)","","","",""
"4068","Singapore","Monammonium Phosphate (MAP)","","","",""
"4069","Singapore","Nitrogen Solutions","","","",""
"4070","Singapore","Normal Super","","","",""
"4071","Singapore","Other Nitrogen Fertilizers","41.8874","","",""
"4072","Singapore","Other Phosphate Fertilizers","","","",""
"4073","Singapore","Other Potassium Fertilizers","","","",""
"4074","Singapore","Phosphate Rock","1614.8695000000002","","",""
"4075","Singapore","Phosphoric Acid, Superphosphoric","37.4782","","",""
"4076","Singapore","Phosphoric Acid, Wet Process","566.5822000000001","","",""
"4077","Singapore","Potassium Muriate","","","",""
"4078","Singapore","Potassium Nitrate","","","",""
"4079","Singapore","Potassium Sulfate","","","",""
"4080","Singapore","Potassium-Sodium Nitrate","","","",""
"4081","Singapore","Sodium Nitrate","27.5575","","",""
"4082","Singapore","Sulfur","","","",""
"4083","Singapore","Urea (Solid)","","","",""
"4084","Slovakia","Total","8.8184","","",""
"4085","Slovakia","Ammonium Nitrate (Solid)","","","",""
"4086","Slovakia","Ammonium Sulfate","","","",""
"4087","Slovakia","Anhydrous Ammonia","","","",""
"4088","Slovakia","Aqua Ammonia","","","",""
"4089","Slovakia","Calcium Cyanamide","","","",""
"4090","Slovakia","Calcium Nitrate","","","",""
"4091","Slovakia","Chemical Mixtures","","","",""
"4092","Slovakia","Concentrated Super","","","",""
"4093","Slovakia","Diammonium Phosphate (DAP)","","","",""
"4094","Slovakia","Monammonium Phosphate (MAP)","","","",""
"4095","Slovakia","Nitrogen Solutions","8.8184","","",""
"4096","Slovakia","Normal Super","","","",""
"4097","Slovakia","Other Nitrogen Fertilizers","","","",""
"4098","Slovakia","Other Phosphate Fertilizers","","","",""
"4099","Slovakia","Other Potassium Fertilizers","","","",""
"4100","Slovakia","Phosphate Rock","","","",""
"4101","Slovakia","Phosphoric Acid, Superphosphoric","","","",""
"4102","Slovakia","Phosphoric Acid, Wet Process","","","",""
"4103","Slovakia","Potassium Muriate","","","",""
"4104","Slovakia","Potassium Nitrate","","","",""
"4105","Slovakia","Potassium Sulfate","","","",""
"4106","Slovakia","Potassium-Sodium Nitrate","","","",""
"4107","Slovakia","Sodium Nitrate","","","",""
"4108","Slovakia","Sulfur","","","",""
"4109","Slovakia","Urea (Solid)","","","",""
"4110","Slovenia","Total","","","",""
"4111","Slovenia","Ammonium Nitrate (Solid)","","","",""
"4112","Slovenia","Ammonium Sulfate","","","",""
"4113","Slovenia","Anhydrous Ammonia","","","",""
"4114","Slovenia","Aqua Ammonia","","","",""
"4115","Slovenia","Calcium Cyanamide","","","",""
"4116","Slovenia","Calcium Nitrate","","","",""
"4117","Slovenia","Chemical Mixtures","","","",""
"4118","Slovenia","Concentrated Super","","","",""
"4119","Slovenia","Diammonium Phosphate (DAP)","","","",""
"4120","Slovenia","Monammonium Phosphate (MAP)","","","",""
"4121","Slovenia","Nitrogen Solutions","","","",""
"4122","Slovenia","Normal Super","","","",""
"4123","Slovenia","Other Nitrogen Fertilizers","","","",""
"4124","Slovenia","Other Phosphate Fertilizers","","","",""
"4125","Slovenia","Other Potassium Fertilizers","","","",""
"4126","Slovenia","Phosphate Rock","","","",""
"4127","Slovenia","Phosphoric Acid, Superphosphoric","","","",""
"4128","Slovenia","Phosphoric Acid, Wet Process","","","",""
"4129","Slovenia","Potassium Muriate","","","",""
"4130","Slovenia","Potassium Nitrate","","","",""
"4131","Slovenia","Potassium Sulfate","","","",""
"4132","Slovenia","Potassium-Sodium Nitrate","","","",""
"4133","Slovenia","Sodium Nitrate","","","",""
"4134","Slovenia","Sulfur","","","",""
"4135","Slovenia","Urea (Solid)","","","",""
"4136","Solomon Islands","Total","","","",""
"4137","Solomon Islands","Ammonium Nitrate (Solid)","","","",""
"4138","Solomon Islands","Ammonium Sulfate","","","",""
"4139","Solomon Islands","Anhydrous Ammonia","","","",""
"4140","Solomon Islands","Aqua Ammonia","","","",""
"4141","Solomon Islands","Calcium Cyanamide","","","",""
"4142","Solomon Islands","Calcium Nitrate","","","",""
"4143","Solomon Islands","Chemical Mixtures","","","",""
"4144","Solomon Islands","Concentrated Super","","","",""
"4145","Solomon Islands","Diammonium Phosphate (DAP)","","","",""
"4146","Solomon Islands","Monammonium Phosphate (MAP)","","","",""
"4147","Solomon Islands","Nitrogen Solutions","","","",""
"4148","Solomon Islands","Normal Super","","","",""
"4149","Solomon Islands","Other Nitrogen Fertilizers","","","",""
"4150","Solomon Islands","Other Phosphate Fertilizers","","","",""
"4151","Solomon Islands","Other Potassium Fertilizers","","","",""
"4152","Solomon Islands","Phosphate Rock","","","",""
"4153","Solomon Islands","Phosphoric Acid, Superphosphoric","","","",""
"4154","Solomon Islands","Phosphoric Acid, Wet Process","","","",""
"4155","Solomon Islands","Potassium Muriate","","","",""
"4156","Solomon Islands","Potassium Nitrate","","","",""
"4157","Solomon Islands","Potassium Sulfate","","","",""
"4158","Solomon Islands","Potassium-Sodium Nitrate","","","",""
"4159","Solomon Islands","Sodium Nitrate","","","",""
"4160","Solomon Islands","Sulfur","","","",""
"4161","Solomon Islands","Urea (Solid)","","","",""
"4162","South Korea","Total","332469.1122000001","","1956.5825","345387"
"4163","South Korea","Ammonium Nitrate (Solid)","1.1023","","",""
"4164","South Korea","Ammonium Sulfate","","","",""
"4165","South Korea","Anhydrous Ammonia","182911.25280000005","","1.1023","2752"
"4166","South Korea","Aqua Ammonia","","","",""
"4167","South Korea","Calcium Cyanamide","","","",""
"4168","South Korea","Calcium Nitrate","","","",""
"4169","South Korea","Chemical Mixtures","606.265","","777.1215000000001","147030"
"4170","South Korea","Concentrated Super","","","",""
"4171","South Korea","Diammonium Phosphate (DAP)","","","",""
"4172","South Korea","Monammonium Phosphate (MAP)","","","676.8122000000001","169225"
"4173","South Korea","Nitrogen Solutions","","","",""
"4174","South Korea","Normal Super","","","",""
"4175","South Korea","Other Nitrogen Fertilizers","200.61860000000001","","",""
"4176","South Korea","Other Phosphate Fertilizers","45.194300000000005","","",""
"4177","South Korea","Other Potassium Fertilizers","2.2046","","486.1143","17000"
"4178","South Korea","Phosphate Rock","7018.344100000001","","",""
"4179","South Korea","Phosphoric Acid, Superphosphoric","33.069","","",""
"4180","South Korea","Phosphoric Acid, Wet Process","12.125300000000001","","",""
"4181","South Korea","Potassium Muriate","","","",""
"4182","South Korea","Potassium Nitrate","","","",""
"4183","South Korea","Potassium Sulfate","1.1023","","",""
"4184","South Korea","Potassium-Sodium Nitrate","","","",""
"4185","South Korea","Sodium Nitrate","24.2506","","",""
"4186","South Korea","Sulfur","","","",""
"4187","South Korea","Urea (Solid)","141613.5833","","15.432200000000002","9380"
"4188","Spain","Total","1768.089200000001","","18443.68359999999","4023786"
"4189","Spain","Ammonium Nitrate (Solid)","","","18038.037200000002","3272797"
"4190","Spain","Ammonium Sulfate","","","66.138","4578"
"4191","Spain","Anhydrous Ammonia","","","",""
"4192","Spain","Aqua Ammonia","","","105.8208","12319"
"4193","Spain","Calcium Cyanamide","","","",""
"4194","Spain","Calcium Nitrate","","","1.1023","3577"
"4195","Spain","Chemical Mixtures","656.9708","","1.1023","2640"
"4196","Spain","Concentrated Super","","","",""
"4197","Spain","Diammonium Phosphate (DAP)","","","",""
"4198","Spain","Monammonium Phosphate (MAP)","","","",""
"4199","Spain","Nitrogen Solutions","","","",""
"4200","Spain","Normal Super","","","",""
"4201","Spain","Other Nitrogen Fertilizers","","","41.8874","121489"
"4202","Spain","Other Phosphate Fertilizers","910.4998","","116.84380000000002","450500"
"4203","Spain","Other Potassium Fertilizers","50.705799999999996","","",""
"4204","Spain","Phosphate Rock","","","",""
"4205","Spain","Phosphoric Acid, Superphosphoric","22.046","","",""
"4206","Spain","Phosphoric Acid, Wet Process","122.35530000000001","","",""
"4207","Spain","Potassium Muriate","5.5115","","",""
"4208","Spain","Potassium Nitrate","","","",""
"4209","Spain","Potassium Sulfate","","","69.4449","136836"
"4210","Spain","Potassium-Sodium Nitrate","","","3.3069","19050"
"4211","Spain","Sodium Nitrate","","","",""
"4212","Spain","Sulfur","","","",""
"4213","Spain","Urea (Solid)","","","",""
"4214","Sri Lanka","Total","16.5345","","",""
"4215","Sri Lanka","Ammonium Nitrate (Solid)","","","",""
"4216","Sri Lanka","Ammonium Sulfate","","","",""
"4217","Sri Lanka","Anhydrous Ammonia","","","",""
"4218","Sri Lanka","Aqua Ammonia","","","",""
"4219","Sri Lanka","Calcium Cyanamide","","","",""
"4220","Sri Lanka","Calcium Nitrate","","","",""
"4221","Sri Lanka","Chemical Mixtures","","","",""
"4222","Sri Lanka","Concentrated Super","","","",""
"4223","Sri Lanka","Diammonium Phosphate (DAP)","","","",""
"4224","Sri Lanka","Monammonium Phosphate (MAP)","","","",""
"4225","Sri Lanka","Nitrogen Solutions","","","",""
"4226","Sri Lanka","Normal Super","","","",""
"4227","Sri Lanka","Other Nitrogen Fertilizers","16.5345","","",""
"4228","Sri Lanka","Other Phosphate Fertilizers","","","",""
"4229","Sri Lanka","Other Potassium Fertilizers","","","",""
"4230","Sri Lanka","Phosphate Rock","","","",""
"4231","Sri Lanka","Phosphoric Acid, Superphosphoric","","","",""
"4232","Sri Lanka","Phosphoric Acid, Wet Process","","","",""
"4233","Sri Lanka","Potassium Muriate","","","",""
"4234","Sri Lanka","Potassium Nitrate","","","",""
"4235","Sri Lanka","Potassium Sulfate","","","",""
"4236","Sri Lanka","Potassium-Sodium Nitrate","","","",""
"4237","Sri Lanka","Sodium Nitrate","","","",""
"4238","Sri Lanka","Sulfur","","","",""
"4239","Sri Lanka","Urea (Solid)","","","",""
"4240","St Helena","Total","","","",""
"4241","St Helena","Ammonium Nitrate (Solid)","","","",""
"4242","St Helena","Ammonium Sulfate","","","",""
"4243","St Helena","Anhydrous Ammonia","","","",""
"4244","St Helena","Aqua Ammonia","","","",""
"4245","St Helena","Calcium Cyanamide","","","",""
"4246","St Helena","Calcium Nitrate","","","",""
"4247","St Helena","Chemical Mixtures","","","",""
"4248","St Helena","Concentrated Super","","","",""
"4249","St Helena","Diammonium Phosphate (DAP)","","","",""
"4250","St Helena","Monammonium Phosphate (MAP)","","","",""
"4251","St Helena","Nitrogen Solutions","","","",""
"4252","St Helena","Normal Super","","","",""
"4253","St Helena","Other Nitrogen Fertilizers","","","",""
"4254","St Helena","Other Phosphate Fertilizers","","","",""
"4255","St Helena","Other Potassium Fertilizers","","","",""
"4256","St Helena","Phosphate Rock","","","",""
"4257","St Helena","Phosphoric Acid, Superphosphoric","","","",""
"4258","St Helena","Phosphoric Acid, Wet Process","","","",""
"4259","St Helena","Potassium Muriate","","","",""
"4260","St Helena","Potassium Nitrate","","","",""
"4261","St Helena","Potassium Sulfate","","","",""
"4262","St Helena","Potassium-Sodium Nitrate","","","",""
"4263","St Helena","Sodium Nitrate","","","",""
"4264","St Helena","Sulfur","","","",""
"4265","St Helena","Urea (Solid)","","","",""
"4266","St. Kitts-Nevis","Total","","","",""
"4267","St. Kitts-Nevis","Ammonium Nitrate (Solid)","","","",""
"4268","St. Kitts-Nevis","Ammonium Sulfate","","","",""
"4269","St. Kitts-Nevis","Anhydrous Ammonia","","","",""
"4270","St. Kitts-Nevis","Aqua Ammonia","","","",""
"4271","St. Kitts-Nevis","Calcium Cyanamide","","","",""
"4272","St. Kitts-Nevis","Calcium Nitrate","","","",""
"4273","St. Kitts-Nevis","Chemical Mixtures","","","",""
"4274","St. Kitts-Nevis","Concentrated Super","","","",""
"4275","St. Kitts-Nevis","Diammonium Phosphate (DAP)","","","",""
"4276","St. Kitts-Nevis","Monammonium Phosphate (MAP)","","","",""
"4277","St. Kitts-Nevis","Nitrogen Solutions","","","",""
"4278","St. Kitts-Nevis","Normal Super","","","",""
"4279","St. Kitts-Nevis","Other Nitrogen Fertilizers","","","",""
"4280","St. Kitts-Nevis","Other Phosphate Fertilizers","","","",""
"4281","St. Kitts-Nevis","Other Potassium Fertilizers","","","",""
"4282","St. Kitts-Nevis","Phosphate Rock","","","",""
"4283","St. Kitts-Nevis","Phosphoric Acid, Superphosphoric","","","",""
"4284","St. Kitts-Nevis","Phosphoric Acid, Wet Process","","","",""
"4285","St. Kitts-Nevis","Potassium Muriate","","","",""
"4286","St. Kitts-Nevis","Potassium Nitrate","","","",""
"4287","St. Kitts-Nevis","Potassium Sulfate","","","",""
"4288","St. Kitts-Nevis","Potassium-Sodium Nitrate","","","",""
"4289","St. Kitts-Nevis","Sodium Nitrate","","","",""
"4290","St. Kitts-Nevis","Sulfur","","","",""
"4291","St. Kitts-Nevis","Urea (Solid)","","","",""
"4292","St. Lucia","Total","","","",""
"4293","St. Lucia","Ammonium Nitrate (Solid)","","","",""
"4294","St. Lucia","Ammonium Sulfate","","","",""
"4295","St. Lucia","Anhydrous Ammonia","","","",""
"4296","St. Lucia","Aqua Ammonia","","","",""
"4297","St. Lucia","Calcium Cyanamide","","","",""
"4298","St. Lucia","Calcium Nitrate","","","",""
"4299","St. Lucia","Chemical Mixtures","","","",""
"4300","St. Lucia","Concentrated Super","","","",""
"4301","St. Lucia","Diammonium Phosphate (DAP)","","","",""
"4302","St. Lucia","Monammonium Phosphate (MAP)","","","",""
"4303","St. Lucia","Nitrogen Solutions","","","",""
"4304","St. Lucia","Normal Super","","","",""
"4305","St. Lucia","Other Nitrogen Fertilizers","","","",""
"4306","St. Lucia","Other Phosphate Fertilizers","","","",""
"4307","St. Lucia","Other Potassium Fertilizers","","","",""
"4308","St. Lucia","Phosphate Rock","","","",""
"4309","St. Lucia","Phosphoric Acid, Superphosphoric","","","",""
"4310","St. Lucia","Phosphoric Acid, Wet Process","","","",""
"4311","St. Lucia","Potassium Muriate","","","",""
"4312","St. Lucia","Potassium Nitrate","","","",""
"4313","St. Lucia","Potassium Sulfate","","","",""
"4314","St. Lucia","Potassium-Sodium Nitrate","","","",""
"4315","St. Lucia","Sodium Nitrate","","","",""
"4316","St. Lucia","Sulfur","","","",""
"4317","St. Lucia","Urea (Solid)","","","",""
"4318","St. Vincent And The Grenadine","Total","1.1023","","",""
"4319","St. Vincent And The Grenadine","Ammonium Nitrate (Solid)","","","",""
"4320","St. Vincent And The Grenadine","Ammonium Sulfate","","","",""
"4321","St. Vincent And The Grenadine","Anhydrous Ammonia","","","",""
"4322","St. Vincent And The Grenadine","Aqua Ammonia","","","",""
"4323","St. Vincent And The Grenadine","Calcium Cyanamide","","","",""
"4324","St. Vincent And The Grenadine","Calcium Nitrate","","","",""
"4325","St. Vincent And The Grenadine","Chemical Mixtures","","","",""
"4326","St. Vincent And The Grenadine","Concentrated Super","","","",""
"4327","St. Vincent And The Grenadine","Diammonium Phosphate (DAP)","","","",""
"4328","St. Vincent And The Grenadine","Monammonium Phosphate (MAP)","","","",""
"4329","St. Vincent And The Grenadine","Nitrogen Solutions","","","",""
"4330","St. Vincent And The Grenadine","Normal Super","","","",""
"4331","St. Vincent And The Grenadine","Other Nitrogen Fertilizers","","","",""
"4332","St. Vincent And The Grenadine","Other Phosphate Fertilizers","","","",""
"4333","St. Vincent And The Grenadine","Other Potassium Fertilizers","1.1023","","",""
"4334","St. Vincent And The Grenadine","Phosphate Rock","","","",""
"4335","St. Vincent And The Grenadine","Phosphoric Acid, Superphosphoric","","","",""
"4336","St. Vincent And The Grenadine","Phosphoric Acid, Wet Process","","","",""
"4337","St. Vincent And The Grenadine","Potassium Muriate","","","",""
"4338","St. Vincent And The Grenadine","Potassium Nitrate","","","",""
"4339","St. Vincent And The Grenadine","Potassium Sulfate","","","",""
"4340","St. Vincent And The Grenadine","Potassium-Sodium Nitrate","","","",""
"4341","St. Vincent And The Grenadine","Sodium Nitrate","","","",""
"4342","St. Vincent And The Grenadine","Sulfur","","","",""
"4343","St. Vincent And The Grenadine","Urea (Solid)","","","",""
"4344","Suriname","Total","80.4679","","",""
"4345","Suriname","Ammonium Nitrate (Solid)","","","",""
"4346","Suriname","Ammonium Sulfate","","","",""
"4347","Suriname","Anhydrous Ammonia","","","",""
"4348","Suriname","Aqua Ammonia","","","",""
"4349","Suriname","Calcium Cyanamide","","","",""
"4350","Suriname","Calcium Nitrate","","","",""
"4351","Suriname","Chemical Mixtures","","","",""
"4352","Suriname","Concentrated Super","","","",""
"4353","Suriname","Diammonium Phosphate (DAP)","","","",""
"4354","Suriname","Monammonium Phosphate (MAP)","","","",""
"4355","Suriname","Nitrogen Solutions","","","",""
"4356","Suriname","Normal Super","","","",""
"4357","Suriname","Other Nitrogen Fertilizers","","","",""
"4358","Suriname","Other Phosphate Fertilizers","","","",""
"4359","Suriname","Other Potassium Fertilizers","","","",""
"4360","Suriname","Phosphate Rock","","","",""
"4361","Suriname","Phosphoric Acid, Superphosphoric","","","",""
"4362","Suriname","Phosphoric Acid, Wet Process","","","",""
"4363","Suriname","Potassium Muriate","80.4679","","",""
"4364","Suriname","Potassium Nitrate","","","",""
"4365","Suriname","Potassium Sulfate","","","",""
"4366","Suriname","Potassium-Sodium Nitrate","","","",""
"4367","Suriname","Sodium Nitrate","","","",""
"4368","Suriname","Sulfur","","","",""
"4369","Suriname","Urea (Solid)","","","",""
"4370","Sweden","Total","2888.026","","314.1555","110627"
"4371","Sweden","Ammonium Nitrate (Solid)","","","92.59320000000001","40572"
"4372","Sweden","Ammonium Sulfate","46.296600000000005","","",""
"4373","Sweden","Anhydrous Ammonia","","","",""
"4374","Sweden","Aqua Ammonia","","","",""
"4375","Sweden","Calcium Cyanamide","","","",""
"4376","Sweden","Calcium Nitrate","","","",""
"4377","Sweden","Chemical Mixtures","29.762100000000004","","",""
"4378","Sweden","Concentrated Super","","","",""
"4379","Sweden","Diammonium Phosphate (DAP)","","","",""
"4380","Sweden","Monammonium Phosphate (MAP)","","","",""
"4381","Sweden","Nitrogen Solutions","","","",""
"4382","Sweden","Normal Super","","","",""
"4383","Sweden","Other Nitrogen Fertilizers","","","",""
"4384","Sweden","Other Phosphate Fertilizers","","","",""
"4385","Sweden","Other Potassium Fertilizers","5.5115","","",""
